price,location,area,year,rooms,level,state
346311,3,50.19,2021,2,4,1
347700,3,61.0,2021,3,1,1
349000,3,35.94,2021,2,4,1
349000,3,35.27,2021,2,4,1
349000,3,31.0,1900,1,0,2
349000,3,35.94,2020,2,4,1
349000,3,35.27,2020,2,4,1
349184,3,56.32,2020,2,1,1
349472,3,52.16,2020,3,1,1
355000,3,23.0,2019,1,0,2
355550,3,54.7,2021,2,0,1
357000,3,20.41,2020,2,4,2
359999,3,32.85,1985,2,5,2
360585,3,26.71,1950,2,1,2
360585,3,26.71,1924,2,1,2
449000,3,48.0,2005,2,1,2
469000,3,46.91,1958,3,1,2
364000,3,41.0,2020,2,3,1
364803,3,52.87,2020,3,3,1
365000,3,28.61,2013,2,1,2
365965,3,40.89,2021,2,1,1
366000,3,40.5,2020,2,3,1
366000,3,41.0,2020,2,3,1
366144,3,40.91,2021,2,1,1
366804,3,53.16,2021,3,3,1
368046,3,53.34,2020,2,4,1
368046,3,53.34,2020,2,3,1
369000,3,30.0,1985,2,5,2
369000,3,41.0,2004,2,1,2
370000,3,32.9,1985,2,5,2
370000,3,41.3,2021,2,0,1
370642,3,39.43,2021,2,0,1
373290,3,54.1,2021,2,4,1
374285,3,43.27,2021,2,2,1
374285,3,43.27,2021,2,2,2
374285,3,43.27,2021,2,2,1
378820,3,58.28,2020,3,0,1
379000,3,48.0,2006,2,3,2
379000,3,35.43,2021,1,0,1
380000,3,41.06,2020,2,2,1
382800,3,58.0,2021,3,0,1
383240,3,57.2,2021,3,1,1
383575,3,57.25,2021,3,1,1
385000,3,36.68,2020,2,1,1
385000,3,52.0,2000,2,0,2
385357,3,44.55,2021,2,2,1
385357,3,44.55,2021,2,2,1
389999,3,56.53,2020,3,1,1
390000,3,28.0,1890,2,2,1
390000,3,35.0,2010,2,4,2
397854,3,57.66,2021,3,3,1
397992,3,43.26,2021,2,1,1
398000,3,46.25,2021,3,3,1
399000,3,51.84,1992,2,1,0
399000,3,41.11,2020,2,1,1
399000,3,41.0,2010,3,0,2
680000,3,73.0,1998,3,0,2
1850000,3,135.8,1995,3,0,2
1849999,3,150.0,1999,3,0,2
2100000,3,200.0,2009,5,0,2
2130000,3,115.0,2020,6,1,1
2188800,3,115.0,2020,5,2,1
2247180,3,115.0,2020,5,3,1
2300000,3,112.0,2020,6,4,1
2366725,3,115.5,2019,5,2,1
2366725,3,115.5,2019,5,2,1
2367000,3,115.5,2020,5,2,1
2367750,3,115.0,2019,3,2,1
2367750,3,115.5,2019,3,3,1
2367750,3,115.5,2019,4,2,1
2367750,3,115.5,2019,5,2,1
2728250,3,155.9,2021,5,0,1
2800000,3,111.0,2015,3,4,2
2800000,3,200.0,2014,4,4,2
2868075,3,163.89,2021,5,1,1
2868250,3,163.9,2020,5,1,1
552865,2,71.81,2022,3,0,1
249000,2,20.0,1970,1,7,2
284000,2,22.6,2019,1,1,1
287528,2,22.64,2019,1,1,2
287528,2,22.64,2019,1,2,2
299000,2,27.41,2021,1,2,1
299000,2,27.41,2021,1,1,1
299000,2,27.5,2021,1,6,1
299000,2,27.5,2021,1,5,1
302111,2,29.33,2021,1,1,1
307395,2,37.95,2022,2,3,1
310000,2,27.5,2021,2,2,1
315000,2,29.33,2021,1,6,1
317643,2,29.33,2021,1,2,1
319000,2,37.77,1975,2,4,2
319000,2,29.33,2021,1,3,1
327000,2,35.04,2020,2,0,1
327000,2,35.3,2020,2,0,1
328476,2,35.32,2021,2,0,1
330536,2,44.84,2022,2,1,1
335000,2,29.0,2021,1,10,1
340000,2,32.32,2021,1,1,1
345000,2,32.21,2021,1,3,1
345941,2,33.31,2021,1,3,1
365519,2,43.78,2022,2,2,1
550000,2,61.2,2001,3,3,2
730000,2,108.0,2020,3,2,1
349000,2,32.5,2020,2,1,1
350207,2,44.33,2022,2,1,1
355000,2,35.0,2011,2,3,1
365000,2,34.0,1949,2,0,0
365000,2,43.78,2022,2,2,1
365000,2,41.0,2008,2,2,2
365519,2,43.78,2022,2,2,1
365519,2,43.78,2022,2,2,1
367900,2,35.93,2020,2,2,1
369000,2,38.0,1980,2,9,0
371000,2,30.0,2019,1,0,2
378860,2,49.85,2022,3,3,1
381120,2,39.7,2020,2,1,1
381120,2,39.7,2020,2,1,1
385000,2,36.0,2021,2,5,1
386900,2,36.0,2021,2,6,1
389000,2,28.6,2019,1,2,2
399000,2,28.46,2019,1,1,2
399000,2,28.0,2018,1,2,2
399000,2,28.4,2019,1,2,2
399000,2,64.0,2021,4,0,1
399000,2,41.31,2021,2,3,1
399000,2,36.7,2021,2,5,1
399000,2,36.5,2021,2,9,1
399000,2,28.5,2018,1,2,2
450000,2,47.0,2017,2,2,2
799999,2,65.0,2019,3,2,1
565000,2,56.76,2021,3,3,1
406351,2,58.3,2019,3,2,1
408312,2,56.71,2019,3,0,2
408336,2,43.44,2020,3,2,1
409000,2,28.6,2019,1,2,2
409464,2,56.87,2019,3,3,2
409473,2,36.43,2021,2,10,2
410000,2,36.7,2021,2,3,1
410000,2,35.0,2020,2,3,1
413783,2,48.12,2020,2,3,1
415000,2,37.91,2006,1,0,2
415000,2,28.46,2019,1,2,2
415000,2,38.0,2006,1,0,2
415808,2,56.96,2020,3,0,1
418944,2,43.64,2020,2,1,1
425000,2,42.0,2021,2,2,1
426000,2,53.32,1955,2,4,0
427900,2,42.81,2021,2,1,1
429000,2,28.4,2019,1,2,2
429324,2,56.49,2022,3,1,1
430000,2,38.0,2015,1,0,2
430000,2,37.93,2006,1,0,2
439000,2,46.0,1980,3,3,2
439732,2,46.78,2020,3,2,1
439999,2,53.0,1972,3,4,0
440000,2,53.0,1990,3,4,0
440000,2,53.0,1970,3,4,0
440000,2,53.0,1972,3,4,0
440000,2,53.0,1982,3,4,0
440000,2,53.0,1976,3,4,0
440000,2,53.0,1976,3,4,0
446069,2,64.93,2019,4,1,2
449000,2,42.47,2021,3,7,1
449000,2,41.3,2021,2,9,1
449000,2,76.0,2021,4,0,1
449900,2,126.0,2021,4,1,1
450000,2,45.0,1978,3,1,2
450000,2,47.0,2017,2,2,2
459000,2,40.88,2021,2,8,1
799999,2,65.0,2019,3,2,1
1272770,2,107.0,2021,5,1,1
1305296,2,108.0,2021,5,2,1
1348629,2,112.0,2021,3,3,1
1499000,2,161.0,1998,4,1,2
1840000,2,137.91,2008,3,10,2
2449000,2,169.35,2017,6,1,2
6400000,2,441.0,2020,8,3,1
350000,6,47.1,1978,3,7,0
187000,6,21.74,2020,1,1,1
207900,6,17.0,2020,1,0,2
249000,6,26.0,1960,1,0,2
249000,6,29.38,1950,1,1,2
289000,6,35.0,1920,2,2,1
315000,6,26.02,1960,1,1,2
320000,6,30.0,1980,2,3,2
330000,6,29.97,1976,2,3,2
348000,6,39.0,2000,1,1,2
350000,6,47.1,1978,3,7,0
366000,6,40.51,2020,2,3,1
366000,6,40.51,2019,2,3,1
374000,6,44.2,2000,2,1,2
378000,6,32.85,1985,2,5,2
387000,6,45.57,2020,3,1,1
390000,6,42.5,1990,2,4,2
405000,6,56.0,1980,3,5,2
405000,6,41.05,2021,2,0,1
407000,6,43.28,2021,2,1,1
422000,6,43.4,2021,2,2,1
430000,6,43.26,2021,2,0,1
449999,6,50.41,1982,2,10,2
450000,6,50.41,1983,2,10,1
450000,6,34.0,2020,2,1,2
450000,6,50.41,1983,2,10,2
891660,4,81.06,2022,3,3,1
125000,4,19.89,1980,1,2,1
125000,4,19.06,1980,1,2,1
125000,4,15.0,2020,1,2,1
170000,4,17.92,1980,1,0,1
175000,4,18.0,2020,1,0,1
187000,4,19.92,1980,1,2,1
195000,4,20.0,2020,1,0,1
195000,4,20.0,1970,1,1,1
195000,4,20.0,2020,1,0,1
220000,4,19.0,1960,1,0,2
221825,4,23.35,1980,1,0,1
229000,4,50.0,2003,2,3,2
229000,4,50.0,2003,2,3,2
240000,4,25.0,1980,1,0,2
247190,4,26.02,1980,2,1,1
249000,4,24.62,1950,1,4,0
255000,4,22.0,2000,1,4,2
280000,4,24.0,1970,1,2,2
294000,4,26.0,1970,1,9,2
294000,4,24.0,1960,1,9,2
294000,4,26.0,1970,1,9,2
294000,4,24.0,1971,1,9,2
299000,4,34.1,1970,2,4,2
305000,4,24.0,1960,1,2,2
319900,4,25.0,1892,1,0,0
319900,4,25.5,1930,1,0,1
321544,4,29.14,2020,1,2,1
321544,4,29.14,2020,2,4,1
321544,4,29.14,2020,2,4,1
321751,4,29.16,2020,1,4,2
339999,4,36.44,1960,2,0,2
345000,4,39.2,1979,2,4,0
346970,4,26.69,2021,1,1,1
346970,4,26.69,2021,1,1,1
349000,4,37.0,1970,2,4,2
350000,4,39.0,1960,2,0,0
379000,4,33.6,1975,2,2,2
350697,4,25.23,2020,1,3,1
350697,4,25.23,2020,1,3,1
355000,4,37.2,1990,2,1,2
357000,4,38.0,1979,2,0,0
359000,4,36.4,1971,2,2,0
359000,4,36.4,1971,2,2,0
359040,4,28.05,2022,1,1,1
359040,4,28.05,2022,1,1,1
359040,4,28.05,2021,1,1,1
359168,4,28.06,2022,1,3,1
363500,4,31.88,2021,1,0,1
365000,4,27.87,2018,1,2,2
365000,4,26.0,2021,1,0,2
368011,4,27.67,2021,1,2,1
368011,4,27.67,2020,1,3,1
368011,4,27.67,2020,1,2,1
370000,4,39.0,1962,2,0,2
370000,4,26.0,2021,1,1,1
375500,4,29.94,2019,1,1,2
375830,4,31.85,2021,1,0,1
375830,4,31.85,2021,1,0,1
379000,4,33.6,1975,2,2,2
380000,4,39.15,1960,2,0,0
380000,4,39.15,1960,2,0,2
382760,4,27.34,2021,1,6,1
387000,4,35.0,1920,2,0,2
390000,4,39.15,1960,2,0,0
390000,4,25.0,2020,1,0,1
390625,4,31.25,2020,1,3,1
391286,4,29.42,2021,1,2,1
391818,4,34.37,2021,2,3,1
405000,4,36.4,1960,2,2,2
891660,4,81.06,2022,3,3,1
398370,4,37.94,2020,2,3,2
399000,4,44.0,1962,2,1,2
399000,4,32.0,1920,2,3,2
405000,4,26.0,2021,1,1,1
405000,4,26.0,2020,1,1,1
405000,4,26.0,2021,1,0,1
405000,4,36.4,1960,2,2,2
405000,4,50.5,1962,2,4,0
405118,4,30.46,2021,1,2,1
410000,4,24.0,2016,1,1,2
415000,4,34.21,1988,1,5,0
419106,4,30.37,2020,1,6,2
419106,4,30.37,2020,1,6,1
419106,4,30.37,2020,1,6,1
419106,4,30.37,2020,1,6,1
419456,4,32.77,2022,1,4,1
420000,4,53.34,1960,2,4,0
420000,4,53.5,1960,2,4,0
420000,4,53.5,1960,2,4,0
420000,4,53.3,1980,2,4,0
425600,4,32.0,2021,1,3,1
425985,4,40.57,2020,2,2,2
432480,4,31.8,2020,1,0,1
432480,4,31.8,2020,1,0,1
432480,4,31.8,2020,1,0,1
432480,4,31.8,2020,1,0,2
433846,4,32.62,2022,1,3,1
435000,4,28.0,2020,1,2,1
435660,4,31.8,2020,1,4,1
435660,4,31.8,2020,1,4,1
435841,4,32.77,2022,1,8,1
438000,4,49.3,1980,2,2,0
379000,4,33.6,1975,2,2,2
990000,4,70.5,2008,3,6,2
1125000,4,80.8,2010,3,5,2
1610393,4,113.01,2021,4,8,1
1618878,4,117.31,2022,3,9,1
1618878,4,117.31,2021,4,9,1
1633500,4,108.9,2020,4,8,2
1750000,4,74.4,2018,4,7,2
1750000,4,140.65,2014,4,4,2
1850000,4,140.65,2014,4,4,2
1862000,4,133.0,2012,4,4,2
1987979,4,129.51,2022,4,8,1
1987979,4,129.51,2022,4,8,1
1999000,4,99.95,2020,4,10,1
2275484,4,148.24,2022,4,9,1
2275484,4,148.24,2020,5,9,1
2300000,4,115.0,2014,5,7,2
2350000,4,195.0,2000,7,6,2
2350000,4,195.0,2000,7,6,2
2350000,4,195.0,2000,7,6,2
2350000,4,195.0,2000,7,6,2
2350000,4,195.0,2000,7,6,2
2921800,4,146.09,2020,4,2,1
2921800,4,146.09,2020,5,2,1
3239000,4,239.99,2018,8,0,2
5633750,4,225.35,2020,6,7,1
550000,9,62.0,1985,3,1,2
150000,9,16.0,1930,1,0,2
525000,9,56.19,2005,2,2,2
436411,9,42.37,2022,3,4,1
255000,9,27.8,1900,1,2,2
550000,9,62.0,1985,3,1,2
570000,9,58.01,2018,3,0,2
637000,9,63.81,2011,3,2,2
379000,9,37.62,2021,2,0,1
379000,9,44.5,2020,2,0,1
369000,9,39.0,2020,2,3,1
379000,9,35.43,2020,1,0,1
449000,9,45.2,2020,2,1,1
461329,9,49.34,2020,2,6,1
494279,9,55.03,2020,3,1,1
329475,9,34.5,2020,1,1,1
675000,9,68.87,2007,4,1,2
429000,9,29.0,2020,1,3,2
850000,9,65.24,2014,3,2,2
649000,9,46.0,2009,2,1,2
563000,9,49.0,2017,2,2,2
550000,9,53.0,2009,3,0,2
760000,9,60.0,2017,3,4,2
295000,9,45.0,2019,2,1,1
499000,9,55.2,2020,3,1,1
1147000,9,74.0,2018,3,1,2
760000,9,79.6,2014,5,1,2
450000,9,34.6,2020,2,1,2
649000,9,67.55,2021,3,2,1
549000,9,62.66,2021,2,5,1
449000,9,40.99,2021,2,2,1
769000,9,88.73,2021,4,0,1
399000,9,44.21,2021,2,2,1
780000,9,67.88,2017,3,2,2
299900,9,36.0,2020,1,2,1
417999,9,48.0,2010,2,7,2
759900,9,60.0,2017,3,4,2
570000,9,50.5,1955,2,3,0
320000,9,36.0,1999,1,3,2
449000,9,34.66,2020,2,1,2
349000,9,32.4,1920,1,1,2
596000,9,54.36,2021,3,5,1
263954,9,36.0,2021,2,4,1
405000,9,32.5,1950,2,1,2
290000,9,32.0,2008,1,1,2
260023,9,37.77,2019,2,1,1
260023,9,37.77,2019,2,2,1
799000,9,61.0,2010,2,2,2
596775,9,54.75,2020,3,4,1
533000,9,41.0,2017,2,4,1
299000,9,35.34,2022,2,6,1
520354,9,49.09,2020,2,3,1
399616,9,35.68,2020,2,4,1
408009,9,35.51,2020,2,4,1
799000,9,60.37,2021,3,1,1
599000,9,51.0,2017,3,1,2
448162,9,48.45,2021,3,3,1
529000,9,54.3,1995,2,2,2
699000,9,50.0,2017,2,6,2
409000,9,44.21,2020,2,3,1
463055,9,50.06,2021,2,1,1
550523,9,63.94,2021,3,2,1
623084,9,74.98,2021,3,2,1
649886,9,76.01,2021,4,2,1
468061,9,50.06,2021,2,2,1
333960,9,34.5,2021,1,2,1
461329,9,49.34,2021,2,2,1
551384,9,64.04,2021,3,3,1
637232,9,74.53,2021,4,3,1
635549,9,76.48,2021,3,3,1
337410,9,34.5,2021,1,3,1
468061,9,50.06,2021,2,3,1
461329,9,49.34,2021,2,3,1
546821,9,63.51,2021,3,4,1
637232,9,74.53,2021,4,4,1
344310,9,34.5,2021,1,4,1
468061,9,50.06,2021,2,4,1
461329,9,49.34,2021,2,4,1
557618,9,63.51,2021,3,5,1
649886,9,76.01,2021,4,5,1
638080,9,74.98,2021,3,5,1
150000,9,16.0,1930,1,0,2
852000,9,83.11,1912,3,3,2
449000,9,41.0,2021,2,2,1
299840,9,30.95,2021,2,0,1
570000,9,46.0,2017,2,4,2
275000,9,32.55,1997,1,2,2
325000,9,32.0,2020,1,1,1
520000,9,56.19,2005,2,2,2
399000,9,42.47,2021,2,2,1
780000,9,68.0,2017,3,2,2
480000,9,51.76,2015,3,2,2
419000,9,54.0,1982,2,0,2
249000,9,26.91,2021,1,2,1
317550,9,36.8,2005,1,3,2
465000,9,49.2,2004,2,4,2
390000,9,28.0,1900,1,2,2
799000,9,58.0,1900,3,2,2
611881,9,76.01,2021,4,1,1
524947,9,63.94,2021,3,1,1
501000,9,58.58,2022,3,4,1
709000,9,69.15,2021,3,4,1
539000,9,50.19,2021,3,2,1
369000,9,28.29,2021,2,2,1
469000,9,38.97,2021,2,3,1
560000,9,72.5,1998,3,1,2
533000,9,41.0,2017,2,4,1
549000,9,76.48,2021,4,1,1
381000,9,53.05,2021,3,1,1
299000,9,36.49,2021,2,3,1
249000,9,28.6,2021,1,4,1
620000,9,56.0,2015,3,2,2
999000,9,77.0,2010,3,0,2
400000,9,50.0,2016,3,2,2
393805,9,35.51,2020,2,2,1
400907,9,35.51,2020,2,3,1
386676,9,33.83,2020,2,4,1
530172,9,49.09,2020,2,4,1
556976,9,49.73,2020,2,4,1
408000,9,47.0,1998,2,1,2
689000,9,72.0,2005,4,5,2
729000,9,58.51,2010,3,1,2
405000,9,56.05,2021,3,1,1
334000,9,39.24,2021,2,0,1
533000,9,41.0,2017,2,4,1
519000,9,61.82,2022,3,0,1
535000,9,38.32,2017,2,3,2
539000,9,31.14,2014,1,2,2
1999900,9,100.0,2016,3,6,2
2100000,9,147.0,2008,3,3,2
1167000,9,79.0,2008,3,3,2
2400000,9,152.0,2010,5,4,2
1760000,9,114.0,2017,5,2,2
1760000,9,92.88,2017,5,2,2
365000,7,50.3,1975,3,2,0
530000,7,48.25,2020,3,1,2
499000,7,67.0,2020,4,3,1
398000,7,51.0,2020,3,0,1
509000,7,67.3,2020,3,4,1
514437,7,66.81,2020,4,7,1
399999,7,47.6,1974,3,2,2
530000,7,48.5,2020,3,5,2
655000,7,66.0,2020,4,1,2
468000,7,60.0,1970,3,3,0
629000,7,63.0,2020,3,1,2
499000,7,56.0,1970,4,3,2
549000,7,64.0,1990,3,3,2
365000,7,50.3,1975,3,2,0
305000,7,31.5,2020,2,1,1
525096,7,72.93,2021,4,7,1
379800,7,50.64,2021,3,2,1
445519,7,61.03,2021,3,6,1
301410,7,33.49,2021,2,5,1
341615,7,40.19,2021,2,8,1
269010,7,29.89,2021,1,8,1
570000,7,63.0,1982,3,0,2
699000,7,72.31,2020,4,1,2
469000,7,47.24,2018,2,0,2
364200,7,36.42,2018,2,9,2
515964,7,67.89,2020,3,5,1
431357,7,59.09,2020,3,2,1
595000,7,59.0,2020,3,0,2
520870,7,79.54,2022,4,1,1
305000,7,31.48,2020,1,2,1
832195,7,91.45,2020,4,9,1
548760,7,64.56,2020,3,2,1
594080,7,75.2,2020,4,2,1
476862,7,53.58,2020,3,1,1
386163,7,36.09,2020,2,9,1
404616,7,43.98,2020,2,2,1
267456,7,27.86,2020,1,4,1
301410,7,33.49,2022,2,5,1
461760,7,62.4,2022,4,3,1
346205,7,40.73,2022,2,1,1
402979,7,51.01,2022,3,4,1
497002,7,60.61,2020,3,8,1
520494,7,66.73,2020,3,3,1
259000,7,30.57,1973,1,4,2
499000,7,56.0,1970,4,3,2
499000,7,56.0,1970,4,3,2
530000,7,48.25,2020,3,1,2
364000,7,41.09,1973,2,1,2
535000,7,47.0,2020,3,1,2
453816,7,51.57,2001,3,1,2
420000,7,44.0,1970,2,0,2
380000,7,36.0,2020,2,5,2
515814,7,66.13,2020,4,3,1
480573,7,59.33,2020,3,3,1
434790,7,48.31,2020,2,0,1
664884,7,96.36,2020,4,4,1
357124,7,46.99,2022,2,7,1
400846,7,50.74,2022,2,2,1
475000,7,39.59,2019,2,0,2
530000,7,48.5,2020,3,5,2
499000,7,56.0,1970,4,3,2
519000,7,63.0,1988,3,3,2
905632,7,99.52,2020,4,7,1
405455,7,48.85,2020,2,0,1
531726,7,68.17,2020,3,7,1
497002,7,48.17,2020,2,1,1
512694,7,65.73,2020,2,0,1
752265,7,103.05,2020,5,3,1
509175,7,67.89,2020,2,3,1
382958,7,52.46,2020,2,0,1
364000,7,41.0,1970,2,1,2
446000,7,48.0,1970,3,3,2
388563,7,43.98,2021,2,4,1
249999,7,28.0,1980,1,2,0
590000,7,75.0,1992,4,3,2
779000,7,81.5,2012,3,0,2
440000,7,56.0,2008,2,4,2
372000,7,47.0,1971,2,3,0
633000,7,63.0,2020,3,1,2
468000,7,60.0,1970,3,3,0
515964,7,67.89,2020,3,5,1
487713,7,66.81,2020,3,0,1
532928,7,60.56,2020,2,8,1
497268,7,65.43,2021,4,1,2
466732,7,59.08,2021,3,1,2
384788,7,50.63,2021,3,1,2
366168,7,48.18,2021,2,1,2
385548,7,50.73,2021,2,1,2
794885,7,87.35,2020,4,9,1
381498,7,48.91,2020,2,0,1
492896,7,67.52,2021,2,9,1
385440,7,48.18,2021,2,0,1
451962,7,59.08,2021,3,0,1
456358,9,61.67,2021,3,2,1
419000,9,52.2,1970,2,1,2
690000,9,90.0,2010,3,2,2
679700,9,60.5,2019,3,6,2
430000,9,48.23,2011,2,4,2
412000,9,51.3,2001,2,3,2
714000,9,68.0,2020,3,3,2
320000,9,35.75,2021,2,6,1
695000,9,62.0,2014,4,0,2
456358,9,61.67,2021,3,2,1
520000,9,60.0,1984,5,4,2
749000,9,84.17,2021,4,5,1
519000,9,55.2,2021,3,6,1
569000,9,68.66,2021,3,3,1
429000,9,44.21,2021,2,7,1
349000,9,35.35,2021,1,3,1
414999,9,60.62,1978,3,3,2
430000,9,53.8,1985,2,9,2
335000,9,44.0,2020,2,1,1
720000,9,82.7,1997,4,1,2
519000,9,62.28,2020,3,1,1
489000,9,53.0,2015,2,5,2
540000,9,57.36,2009,3,1,2
500000,9,62.0,1983,3,3,2
499000,9,70.4,1980,4,7,0
549000,9,78.9,1985,4,4,2
380000,9,49.3,1982,2,4,2
339000,9,31.14,2018,1,2,2
425000,9,60.0,2006,2,3,2
380000,9,49.3,1982,2,4,2
400000,9,42.6,2005,2,5,2
720000,9,82.7,1997,4,1,2
429000,9,49.34,1970,2,1,2
429000,9,49.34,1970,2,1,2
339000,9,31.14,2018,1,2,2
400000,9,42.6,2005,2,5,2
495000,9,50.0,2012,2,10,2
323046,9,47.16,2021,2,7,1
317228,9,44.68,2021,2,7,1
425409,9,61.21,2021,3,7,1
403378,9,58.04,2021,3,7,1
339990,9,48.57,2021,2,7,1
428680,9,61.24,2021,4,7,1
406096,9,59.72,2021,3,6,1
295120,9,42.16,2021,2,6,1
392679,9,56.91,2021,3,6,1
419288,9,61.21,2021,3,6,1
397574,9,58.04,2021,3,6,1
335133,9,48.57,2021,2,6,1
422556,9,61.24,2021,4,6,1
406096,9,59.72,2021,3,5,1
295120,9,42.16,2021,2,5,1
392679,9,56.91,2021,3,5,1
318330,9,47.16,2021,2,5,1
466785,9,67.65,2021,4,5,1
419288,9,61.21,2021,3,5,1
397574,9,58.04,2021,3,5,1
422556,9,61.24,2021,4,5,1
400124,9,59.72,2021,3,4,1
369915,9,56.91,2021,3,4,1
391770,9,58.04,2021,3,4,1
394152,9,59.72,2021,3,3,1
381297,9,56.91,2021,3,3,1
385966,9,58.04,2021,3,3,1
376415,9,57.91,2021,3,2,1
376415,9,57.91,2021,3,2,1
368214,9,55.79,2021,3,2,1
371188,9,56.67,2021,3,2,1
376415,9,57.91,2021,3,1,1
368214,9,55.79,2021,3,1,1
388873,9,59.37,2021,3,1,1
371188,9,56.67,2021,3,1,1
396264,9,60.04,2021,4,1,1
950000,9,134.0,2016,7,0,2
1149000,9,155.0,2016,7,0,2
437000,9,60.0,2006,2,4,2
739000,9,107.0,2018,3,1,1
599500,12,71.0,1984,4,1,2
504999,12,54.32,2008,2,1,2
599500,12,71.0,1984,4,1,2
519000,12,50.63,2022,3,1,1
891000,12,86.0,2022,3,3,1
1029000,12,103.5,2022,5,1,1
265000,12,25.78,1984,1,2,2
499000,12,58.0,2020,2,1,1
682000,12,82.44,2020,3,2,1
518958,12,50.63,2021,3,1,1
369000,12,45.67,1985,2,3,2
490000,12,58.0,1980,3,4,2
510000,12,53.0,1980,3,2,0
408000,12,49.0,1970,2,5,0
495000,12,60.0,2008,2,2,2
616308,12,70.84,2021,3,3,1
501587,12,57.92,2021,3,2,1
417000,12,43.0,2020,2,3,1
434630,12,44.35,2021,2,0,1
460000,12,52.5,1980,3,2,0
470000,12,52.5,1980,3,1,2
549000,12,55.3,1963,3,7,2
870000,12,94.0,1993,4,1,2
679000,12,50.0,2020,2,1,2
499000,12,34.0,2020,1,2,1
654000,12,43.34,2020,2,1,1
495000,12,59.0,2008,2,2,2
429000,12,50.0,1980,2,3,0
656850,12,65.35,1975,5,9,2
704000,12,64.0,1930,3,1,2
454999,12,45.63,1980,3,3,2
375000,12,34.1,1965,2,0,2
659000,12,66.61,2014,3,1,2
870000,12,103.0,2002,4,1,2
495000,12,58.0,1980,3,4,2
490000,12,41.0,2011,2,0,2
500000,12,66.0,2010,3,4,2
380000,12,48.4,1950,2,1,2
2500000,12,194.1,2017,5,4,0
530000,12,58.88,2015,3,0,2
495000,12,60.0,2008,2,2,2
870000,12,103.0,2002,4,1,2
490000,12,41.0,2011,2,0,2
870000,12,92.5,1993,4,1,1
1045000,12,200.0,1984,4,1,2
485000,12,57.3,2010,3,5,2
495000,12,60.0,2008,2,2,2
450000,12,52.0,1983,3,0,2
590000,12,81.5,1995,4,4,0
870000,12,94.0,1993,4,1,2
379000,12,45.78,1980,3,4,2
379000,12,29.3,2020,1,5,1
369000,12,41.0,1965,3,3,0
289000,12,32.0,1970,2,0,0
434630,12,44.35,2021,2,0,1
459000,12,44.0,1970,2,3,2
455124,12,32.98,2020,2,2,1
460000,12,53.0,2008,2,0,2
460012,12,46.94,2021,2,0,1
501587,12,57.92,2021,3,2,1
598000,12,50.8,2016,2,4,2
530000,12,58.88,2016,3,0,2
505000,12,53.0,1980,3,2,2
660000,12,65.87,1978,4,9,2
606001,12,68.09,2020,3,1,1
669814,12,75.26,2020,3,2,1
630476,12,70.84,2020,4,1,1
431000,12,45.12,2020,2,3,1
640000,12,61.01,2017,3,3,2
1190000,12,119.0,2008,5,10,2
306000,12,22.62,2021,2,2,1
446353,12,46.5,2021,2,4,1
311810,12,22.62,2021,2,5,1
221935,12,15.69,2021,1,0,1
310383,12,21.46,2021,2,5,1
370000,12,45.0,1999,2,3,2
704000,12,64.0,1930,3,1,2
590000,12,75.0,1937,4,2,2
629000,12,60.5,2010,3,0,2
725780,12,65.98,2019,3,3,2
2500000,12,194.1,2017,5,4,2
484000,12,34.0,2020,1,3,2
519000,12,54.32,2008,2,1,2
439000,12,45.12,2020,2,3,1
515000,12,53.0,1980,3,2,0
585000,12,54.0,2013,2,2,2
610000,12,45.0,2019,2,2,2
700000,12,58.26,2019,3,1,2
510000,12,53.0,1980,3,2,2
769000,12,52.3,2017,3,0,2
510000,12,54.32,2008,2,1,2
425000,12,52.5,1980,3,2,0
609526,12,60.04,2021,3,7,1
980254,12,83.27,2021,4,10,1
726243,12,60.04,2021,3,10,1
566343,12,59.59,2021,3,2,1
583588,12,60.04,2021,3,4,1
685000,12,75.0,2000,4,1,2
425000,12,32.0,2020,2,4,1
379000,12,45.37,1980,3,4,2
445000,12,51.87,1984,2,4,2
1350000,12,118.5,2008,5,10,2
870000,12,94.0,1993,4,1,2
2500000,12,194.1,2015,5,5,2
455000,12,51.87,1984,2,4,2
495000,12,65.0,2001,3,4,2
2500000,12,194.1,2017,5,4,2
524000,12,64.85,2004,3,2,2
226100,12,15.74,2021,1,0,1
629000,12,60.51,2010,3,0,2
436782,12,45.12,2021,2,1,1
953274,12,83.27,2021,4,9,1
967334,12,99.52,2021,5,7,1
648432,12,60.04,2021,3,8,1
540000,12,60.0,1985,3,8,2
525000,12,59.0,2015,3,0,2
818377,12,83.27,2021,4,7,1
872336,12,83.27,2021,4,8,1
470000,12,52.5,1980,3,1,2
689000,12,66.59,2014,3,3,2
676008,12,82.44,2020,3,2,2
480000,12,57.0,2000,3,2,2
446353,12,46.5,2021,2,4,1
676008,12,82.44,2021,3,5,1
550884,12,63.32,2021,3,0,1
431648,12,45.92,2021,2,0,1
525000,12,58.52,2004,2,2,2
517535,12,58.0,2021,3,0,1
616308,12,70.84,2021,4,5,1
671814,12,77.22,2021,3,1,1
501587,12,57.92,2021,3,2,1
620000,11,63.91,2014,3,1,2
380000,11,37.0,2004,2,7,2
395000,11,50.0,1980,3,1,0
526500,11,59.0,2020,4,0,1
354000,11,39.01,2020,2,0,1
420000,11,47.23,2009,2,6,2
